2120.0625,4655,9065.25
2121.74623,4627,9111.125
2123.42917,4643.5,9124.75
2125.11134,4663,9207.5
2126.79274,4679,9213.75
2128.47336,4652.5,9142.5
2130.15321,4640.5,9158.125
2131.83229,4686.5,9366.625
2133.5106,4687,9361.5
2135.18814,4701,9432.875
2136.86491,4675.5,9503.75
2138.54092,4773.5,9692.5
2140.21615,4844.5,9769.125
2141.89062,4921,9866.375
2143.56433,4915,9848.5
2145.23728,4991,9930.375
2146.90946,5061.5,10069.375
2148.58088,4945,10099.75
2150.25153,4884,10026.75
2151.92143,4912,10041.25
2153.59057,4948,10061
2155.25896,5015.5,10168
2156.92658,5007.5,10175.375
2158.59345,4992,10101.625
2160.25957,4977.5,10099.25
2161.92493,4993,10200.875
2163.58954,5013.5,10270.875
2165.2534,5034.5,10400.75
2166.9165,5072,10428.125
2168.57886,5171,10523.375
2170.24047,5164.5,10587.625
2171.90133,5055.5,10672
2173.56144,5087,10705.625
2175.22081,5193.5,10728.5
2176.87943,5155,10717.375
2178.53731,5111.5,10713.25
2180.19444,5125.5,10680.625
2181.85083,5179,10668.125
2183.50648,5133,10639.125
2185.16139,5086.5,10576.375
2186.81557,5123,10626
2188.469,5095,10665.125
2190.12169,5102.5,10665.875
2191.77365,5125,10685.75
2193.42488,5149,10708.5
2195.07537,5171,10711.125
2196.72512,5094,10665.875
2198.37414,5074.5,10690
2200.02244,5146,10728
2201.67,5119.5,10721.25
2203.31683,5053,10695.875
2204.96293,5113,10656.125
2206.6083,5507.5,11141.25
2208.25295,5486.5,11118
2209.89687,5186,10631.375
2211.54007,5183,10589.25
2213.18254,5109,10556.625
2214.82429,5044,10559.125
2216.46531,5096.5,10563.125
2218.10562,5166.5,10582.25
2219.7452,5141.5,10579.625
2221.38407,5117.5,10604.375
2223.02222,5114.5,10648.25
2224.65965,5103,10640.875
2226.29636,5127.5,10631.125
2227.93236,5189.5,10758.125
2229.56764,5182.5,10843.75
2231.20221,5186,10804.625
2232.83606,5184.5,10779.375
2234.46921,5166.5,10873.25
2236.10164,5188.5,10893
2237.73336,5225.5,11028.375
2239.36438,5257.5,11089.125
2240.99468,5269,11061
2242.62428,5220.5,11026.375
2244.25317,5286.5,11023.625
2245.88136,5280.5,11041.125
2247.50884,5254,11018.75
2249.13562,5267,10999.375
2250.76169,5197.5,10985.25
2252.38707,5227,11114.25
2254.01174,5225,11157.25
2255.63571,5240,11017
2257.25899,5253.5,11041.75
2258.88156,5198.5,11075.25
2260.50344,5262.5,11123.375
2262.12462,5278,11113.875
2263.74511,5237,11066.5
2265.3649,5236,11093.125
2266.984,5292,11158
2268.60241,5274.5,11169
2270.22012,5264,11200.625
2271.83715,5555,11506.125
2273.45348,5601,11580.75
2275.06913,5311.5,11327.625
2276.68408,5233,11301.75
2278.29835,5251.5,11315.75
2279.91194,5392.5,11455.125
2281.52483,5474.5,11510.75
2283.13705,5371.5,11530.625
2284.74858,5374.5,11558.5
2286.35943,5456,11661.5
2287.96959,5558,11880.5
2289.57908,5670.5,11989.875
2291.18788,5544.5,11796.625
2292.79601,5468,11803.875
2294.40346,5465.5,11777.875
2296.01023,5499,11658.25
2297.61632,5589,11798.25
2299.22174,5503,11865.75
2300.82648,5479,11804.25
2302.43055,5561,11779.375
2304.03395,5513,11733.875
2305.63668,5478.5,11756.375
2307.23873,5513,11787.5
2308.84012,5453,11830.125
2310.44083,5444,11861.5
2312.04088,5558.5,11891.75
2313.64026,5567,11905.75
2315.23897,5537.5,11926.375
2316.83702,5535,11909.375
2318.4344,5591.5,11929.875
2320.03112,5597.5,11970.875
